3,1,500,30,0.02,1000
0.302627,0.836866,0.183103,0,
0.704708,0.373610,0.084111,0,
0.975230,0.528603,0.435941,0,
0.985132,0.260914,0.429113,0,
0.820520,0.955049,0.185589,0,
0.606833,0.547675,0.532249,0,
0.300661,0.263851,0.463277,0,
0.624471,0.050869,0.054130,1,
0.308573,0.609158,0.922953,0,
0.743327,0.571719,0.502149,0,
0.702678,0.482382,0.674501,0,
0.731455,0.383375,0.837403,0,
0.035425,0.044339,0.403575,1,
0.728045,0.310360,0.343855,0,
0.960296,0.808932,0.083589,0,
0.488565,0.790290,0.077355,0,
0.556777,0.771286,0.105377,0,
0.670460,0.558864,0.484898,0,
0.530499,0.203661,0.727966,0,
0.799765,0.317800,0.705361,0,
0.596757,0.422723,0.980575,0,
0.387426,0.885767,0.083007,0,
0.585927,0.508443,0.243443,0,
0.306952,0.454598,0.466306,0,
0.670546,0.750090,0.148430,0,
0.269671,0.529669,0.607547,0,
0.833677,0.664475,0.389506,0,
0.647822,0.506996,0.804118,0,
0.942195,0.084893,0.523831,0,
0.776821,0.798358,0.819246,0,
0.287161,0.131542,0.408147,1,
0.012959,0.657931,0.673209,0,
0.329382,0.217436,0.276434,1,
0.719296,0.316290,0.302605,0,
0.379688,0.637508,0.359437,0,
0.815454,0.887668,0.691654,0,
0.040901,0.932405,0.254365,0,
0.301000,0.269859,0.593581,0,
0.019552,0.451171,0.914757,0,
0.325782,0.994992,0.821796,0,
0.160138,0.423181,0.813474,0,
0.910245,0.757871,0.368176,0,
0.441273,0.483535,0.779243,0,
0.440091,0.846330,0.647700,0,
0.979203,0.979962,0.584056,0,
0.688559,0.015952,0.577917,0,
0.637244,0.020080,0.426534,0,
0.486248,0.136697,0.794981,0,
0.183948,0.640655,0.930368,0,
0.431118,0.872827,0.954722,0,
0.602697,0.497289,0.479606,0,
0.322716,0.056479,0.931110,0,
0.017783,0.353285,0.752718,0,
0.551723,0.609862,0.721869,0,
0.260327,0.136203,0.149275,1,
0.285618,0.538237,0.147202,1,
0.762726,0.793445,0.184269,0,
0.683616,0.527225,0.868686,0,
0.600745,0.498733,0.912568,0,
0.740210,0.590472,0.450633,0,
0.269112,0.758869,0.638004,0,
0.141257,0.121607,0.577798,1,
0.776519,0.518277,0.078779,0,
0.780176,0.776434,0.592996,0,
0.413527,0.364392,0.563586,0,
0.801135,0.257424,0.552176,0,
0.176928,0.237985,0.283763,1,
0.326211,0.637140,0.325777,0,
0.097256,0.179410,0.775305,0,
0.249706,0.432531,0.610473,0,
0.648603,0.780610,0.414505,0,
0.637811,0.456629,0.598952,0,
0.029183,0.552078,0.543360,0,
0.146150,0.726148,0.113083,1,
0.918100,0.388022,0.064255,0,
0.797692,0.653296,0.821467,0,
0.269348,0.882642,0.096921,0,
0.950788,0.249805,0.267304,0,
0.874353,0.726918,0.652090,0,
0.968717,0.988515,0.335118,0,
0.588365,0.794344,0.662210,0,
0.965583,0.671762,0.557600,0,
0.992185,0.645738,0.713546,0,
0.513075,0.042148,0.999179,0,
0.847877,0.783058,0.718504,0,
0.299429,0.596847,0.382266,0,
0.595353,0.069658,0.924166,0,
0.620011,0.896584,0.189891,0,
0.964985,0.178018,0.175382,0,
0.047333,0.596959,0.940177,0,
0.041669,0.686409,0.763951,0,
0.444177,0.723591,0.021484,0,
0.793570,0.101615,0.620409,0,
0.570833,0.055970,0.782894,0,
0.949517,0.460462,0.521469,0,
0.582665,0.842697,0.287322,0,
0.745622,0.649900,0.124370,0,
0.060003,0.168639,0.155512,1,
0.153397,0.088458,0.598851,1,
0.323856,0.974556,0.549958,0,
0.796511,0.531366,0.101882,0,
0.646963,0.684628,0.287154,0,
0.391857,0.644992,0.126843,0,
0.824885,0.303059,0.420109,0,
0.287169,0.222896,0.920023,0,
0.857711,0.010045,0.780193,0,
0.281120,0.695444,0.511771,0,
0.395645,0.638214,0.331991,0,
0.764871,0.246428,0.546094,0,
0.239262,0.817602,0.903746,0,
0.793725,0.868457,0.910157,0,
0.033117,0.048001,0.163060,1,
0.186139,0.561742,0.430009,0,
0.030631,0.137078,0.160327,1,
0.931374,0.109657,0.728519,0,
0.393869,0.467592,0.697487,0,
0.511628,0.539284,0.497082,0,
0.580444,0.941401,0.137082,0,
0.303009,0.312860,0.444672,0,
0.126829,0.744931,0.014695,1,
0.343726,0.153988,0.289344,1,
0.323184,0.728981,0.755159,0,
0.974912,0.682973,0.114533,0,
0.451497,0.011392,0.862320,0,
0.144716,0.292120,0.920597,0,
0.066607,0.825053,0.614648,0,
0.929260,0.462428,0.809693,0,
0.323335,0.417207,0.172946,1,
0.616023,0.351955,0.052330,0,
0.594181,0.287851,0.763864,0,
0.566491,0.090406,0.181930,1,
0.197027,0.370132,0.831644,0,
0.180153,0.399652,0.480152,0,
0.136972,0.941531,0.844720,0,
0.598451,0.972083,0.877599,0,
0.450019,0.533855,0.381818,0,
0.863865,0.395550,0.505414,0,
0.142656,0.837182,0.971594,0,
0.835279,0.403024,0.940684,0,
0.170219,0.583945,0.158774,1,
0.552927,0.467123,0.317391,0,
0.585278,0.337587,0.665472,0,
0.583319,0.690264,0.246356,0,
0.570615,0.343730,0.870649,0,
0.854232,0.348243,0.676249,0,
0.761318,0.390387,0.760139,0,
0.033118,0.149039,0.769400,1,
0.138244,0.723636,0.457958,0,
0.311361,0.263998,0.167615,1,
0.175582,0.167202,0.997264,0,
0.288259,0.856248,0.445085,0,
0.571121,0.845721,0.490051,0,
0.502524,0.502716,0.821028,0,
0.117433,0.802497,0.563462,0,
0.977581,0.469436,0.705531,0,
0.955982,0.431095,0.388441,0,
0.889603,0.278111,0.904386,0,
0.132662,0.675349,0.266206,0,
0.239944,0.692741,0.924944,0,
0.120352,0.968160,0.417664,0,
0.283420,0.363925,0.994709,0,
0.305454,0.636719,0.473949,0,
0.950951,0.618169,0.166735,0,
0.454036,0.434044,0.191013,0,
0.097848,0.640267,0.240931,1,
0.687502,0.290254,0.895080,0,
0.811026,0.364721,0.530810,0,
0.073080,0.325264,0.159906,1,
0.813835,0.788625,0.192439,0,
0.422689,0.183219,0.927368,0,
0.088680,0.106436,0.472078,1,
0.677106,0.377509,0.906612,0,
0.936711,0.163777,0.076852,0,
0.755349,0.202482,0.352579,0,
0.130244,0.147009,0.861471,0,
0.993031,0.546324,0.718607,0,
0.621796,0.056590,0.909079,0,
0.123436,0.645372,0.546963,0,
0.610343,0.331885,0.064254,0,
0.949595,0.143063,0.100314,0,
0.906731,0.667294,0.083256,0,
0.946602,0.638415,0.230035,0,
0.134319,0.602471,0.873446,0,
0.908859,0.768552,0.124376,0,
0.437787,0.844180,0.919572,0,
0.227136,0.746623,0.523746,0,
0.949492,0.499764,0.374114,0,
0.618667,0.247195,0.946772,0,
0.192239,0.709018,0.431049,0,
0.322355,0.032842,0.928645,0,
0.232719,0.825095,0.751447,0,
0.420534,0.361026,0.725146,0,
0.647899,0.210375,0.288396,0,
0.103746,0.322262,0.267898,1,
0.015596,0.952000,0.034650,0,
0.621951,0.781806,0.457332,0,
0.138988,0.697278,0.854732,0,
0.093753,0.381649,0.465515,1,
0.847174,0.503314,0.476194,0,
0.392007,0.615788,0.061482,0,
0.239371,0.635415,0.091777,1,
0.833400,0.666618,0.560875,0,
0.164508,0.427568,0.573179,0,
0.126828,0.688485,0.502193,0,
0.806886,0.325709,0.103327,0,
0.892327,0.749184,0.316991,0,
0.482647,0.543290,0.181656,0,
0.806988,0.295212,0.707589,0,
0.449767,0.216361,0.860670,0,
0.896546,0.502939,0.197564,0,
0.687493,0.973778,0.047250,0,
0.528804,0.683555,0.769810,0,
0.805874,0.232107,0.281579,0,
0.966256,0.084967,0.255273,0,
0.693856,0.236748,0.389266,0,
0.595773,0.554219,0.569183,0,
0.249564,0.728268,0.515193,0,
0.093011,0.749977,0.663030,0,
0.075772,0.957352,0.679973,0,
0.793434,0.551312,0.778168,0,
0.980117,0.855607,0.113956,0,
0.344865,0.147265,0.783446,0,
0.554120,0.596817,0.248608,0,
0.071668,0.697594,0.747926,0,
0.896425,0.299036,0.496109,0,
0.197754,0.354920,0.041178,1,
0.069664,0.231810,0.681186,1,
0.767528,0.532835,0.579642,0,
0.143577,0.927380,0.873270,0,
0.489813,0.042055,0.617360,0,
0.500436,0.089594,0.343143,1,
0.564853,0.277989,0.390297,0,
0.486571,0.260704,0.377823,0,
0.439759,0.129034,0.145352,1,
0.056622,0.958534,0.505472,0,
0.488403,0.171566,0.515307,0,
0.500434,0.803857,0.245515,0,
0.600559,0.226913,0.263453,0,
0.482400,0.970202,0.086307,0,
0.265003,0.172115,0.507732,1,
0.052274,0.854162,0.098249,0,
0.940353,0.560051,0.638060,0,
0.624092,0.707702,0.152230,0,
0.715223,0.842993,0.727147,0,
0.233779,0.177593,0.689086,0,
0.232555,0.300374,0.919078,0,
0.754667,0.257303,0.635950,0,
0.893840,0.396726,0.207234,0,
0.693028,0.592815,0.842026,0,
0.061583,0.426804,0.395141,1,
0.060092,0.674488,0.870696,0,
0.445492,0.534447,0.608690,0,
0.481499,0.536409,0.259262,0,
0.689863,0.059807,0.904700,0,
0.038231,0.450240,0.395538,1,
0.348453,0.075657,0.219731,1,
0.623175,0.111807,0.921157,0,
0.997011,0.067108,0.912893,0,
0.869255,0.445080,0.093239,0,
0.866353,0.306715,0.893321,0,
0.159465,0.454413,0.281051,1,
0.076918,0.221041,0.222183,1,
0.531787,0.020548,0.815294,0,
0.355644,0.393609,0.774689,0,
0.081148,0.171053,0.662634,1,
0.024335,0.414834,0.103854,1,
0.358810,0.476352,0.075883,1,
0.377215,0.481261,0.020854,1,
0.385611,0.937241,0.131943,0,
0.933823,0.558710,0.456981,0,
0.747310,0.790853,0.148993,0,
0.509682,0.698582,0.436375,0,
0.255547,0.082852,0.157336,1,
0.263506,0.036558,0.243924,1,
0.641778,0.966684,0.229990,0,
0.754553,0.795208,0.523711,0,
0.046604,0.610925,0.079756,1,
0.390342,0.162378,0.884246,0,
0.406702,0.147652,0.887270,0,
0.755701,0.900934,0.499337,0,
0.958054,0.336147,0.045020,0,
0.258367,0.840454,0.686351,0,
0.162750,0.445228,0.621364,0,
0.817786,0.541892,0.091383,0,
0.093922,0.118558,0.927416,0,
0.284796,0.716179,0.339037,0,
0.753058,0.545550,0.940163,0,
0.111517,0.276215,0.123549,1,
0.204531,0.634718,0.159934,1,
0.905253,0.208889,0.804305,0,
0.677813,0.326039,0.979118,0,
0.312137,0.879936,0.840619,0,
0.349742,0.341788,0.165944,1,
0.854283,0.342235,0.469162,0,
0.636155,0.713743,0.167763,0,
0.750094,0.866004,0.295880,0,
0.081678,0.676696,0.849617,0,
0.183760,0.378163,0.448881,0,
0.921814,0.339207,0.635767,0,
0.217937,0.354966,0.616887,0,
0.567373,0.714193,0.176875,0,
0.585125,0.198986,0.944496,0,
0.923369,0.702007,0.976216,0,
0.766905,0.119075,0.603589,0,
0.773474,0.681764,0.661236,0,
0.715432,0.897670,0.514700,0,
0.697897,0.601744,0.046437,0,
0.576085,0.338959,0.517426,0,
0.700184,0.264429,0.868995,0,
0.145777,0.698526,0.106987,1,
0.160183,0.933207,0.413751,0,
0.347197,0.041515,0.371729,1,
0.107736,0.109988,0.199926,1,
0.585679,0.215699,0.820040,0,
0.186038,0.949067,0.476916,0,
0.834037,0.450651,0.821698,0,
0.931989,0.170047,0.945381,0,
0.151422,0.035521,0.743689,1,
0.757072,0.378556,0.001749,0,
0.493937,0.489666,0.210831,0,
0.378616,0.981185,0.794175,0,
0.624768,0.907507,0.430554,0,
0.469889,0.676985,0.905389,0,
0.493280,0.609563,0.765309,0,
0.703772,0.610380,0.566869,0,
0.067014,0.951651,0.207412,0,
0.765056,0.088490,0.972294,0,
0.389432,0.480239,0.698608,0,
0.702582,0.203426,0.955388,0,
0.349494,0.604052,0.634877,0,
0.402156,0.148948,0.134207,1,
0.179911,0.429714,0.197387,1,
0.545290,0.393803,0.280444,0,
0.208711,0.558409,0.143270,1,
0.863576,0.477634,0.361888,0,
0.629557,0.375611,0.925726,0,
0.703379,0.155184,0.120318,1,
0.913022,0.215806,0.439724,0,
0.299606,0.112609,0.242040,1,
0.465846,0.039239,0.861353,0,
0.236790,0.480733,0.583703,0,
0.685551,0.088941,0.123928,1,
0.969368,0.794588,0.175277,0,
0.967926,0.191078,0.959802,0,
0.703756,0.573868,0.827695,0,
0.370269,0.596466,0.579865,0,
0.451631,0.714144,0.747058,0,
0.458493,0.307760,0.543755,0,
0.647074,0.740299,0.505645,0,
0.442604,0.313413,0.743485,0,
0.548246,0.708065,0.584179,0,
0.648008,0.418659,0.125915,0,
0.600717,0.565756,0.976970,0,
0.889906,0.280190,0.792280,0,
0.244153,0.024120,0.310793,1,
0.253248,0.934777,0.087475,0,
0.402489,0.137231,0.447035,1,
0.804844,0.025680,0.309688,0,
0.918694,0.339743,0.193236,0,
0.831190,0.127217,0.029073,1,
0.534138,0.272441,0.366339,0,
0.437939,0.772544,0.909676,0,
0.799276,0.373242,0.145180,0,
0.703154,0.405889,0.235708,0,
0.436129,0.801860,0.971606,0,
0.243523,0.398371,0.988571,0,
0.853320,0.907603,0.735444,0,
0.970943,0.935838,0.448566,0,
0.251902,0.404728,0.568566,0,
0.388381,0.635060,0.013836,0,
0.501441,0.458799,0.931272,0,
0.886637,0.940406,0.931909,0,
0.234515,0.250226,0.423198,1,
0.413445,0.366725,0.109334,1,
0.028204,0.963479,0.199828,0,
0.811809,0.055989,0.314889,0,
0.656209,0.538546,0.127888,0,
0.241678,0.949126,0.475639,0,
0.556315,0.676676,0.352496,0,
0.468719,0.181569,0.673068,0,
0.794274,0.575637,0.137833,0,
0.534756,0.560496,0.045615,0,
0.064201,0.364458,0.741014,0,
0.583681,0.821470,0.030052,0,
0.614318,0.228106,0.746267,0,
0.672849,0.307717,0.929354,0,
0.767090,0.062255,0.799288,0,
0.869908,0.418529,0.237424,0,
0.663830,0.526488,0.232999,0,
0.959159,0.038650,0.116640,0,
0.683173,0.760404,0.644337,0,
0.657895,0.563420,0.744143,0,
0.379862,0.596701,0.025787,0,
0.567287,0.175325,0.682854,0,
0.952901,0.380292,0.246038,0,
0.479514,0.464449,0.223221,0,
0.804004,0.809938,0.012704,0,
0.253018,0.819165,0.007466,0,
0.267891,0.155279,0.115208,1,
0.845762,0.802842,0.035393,0,
0.937272,0.003409,0.791412,0,
0.598328,0.483541,0.240914,0,
0.149777,0.386028,0.628360,0,
0.635292,0.430443,0.107348,0,
0.344125,0.165047,0.541436,0,
0.739068,0.512566,0.124240,0,
0.720701,0.654490,0.694903,0,
0.256198,0.729871,0.154777,0,
0.035579,0.301027,0.892755,0,
0.734941,0.889271,0.748636,0,
0.463909,0.435094,0.585275,0,
0.128886,0.532960,0.718795,0,
0.992732,0.965099,0.002877,0,
0.317465,0.947752,0.540709,0,
0.722913,0.144779,0.168717,0,
0.097169,0.255967,0.245295,1,
0.730617,0.008007,0.441529,0,
0.337630,0.093910,0.623943,0,
0.249777,0.837992,0.774038,0,
0.756629,0.401686,0.817889,0,
0.104545,0.323266,0.215924,1,
0.657533,0.734584,0.206096,0,
0.707108,0.385038,0.908413,0,
0.943621,0.955768,0.749709,0,
0.304508,0.871766,0.830270,0,
0.766628,0.170551,0.452829,0,
0.301955,0.150711,0.209000,1,
0.935256,0.093624,0.775413,0,
0.660842,0.733378,0.850237,0,
0.304939,0.765321,0.001899,0,
0.197759,0.300896,0.667678,0,
0.497380,0.389031,0.120682,0,
0.604402,0.973021,0.338464,0,
0.255279,0.218786,0.788252,0,
0.823834,0.846032,0.142821,0,
0.667017,0.408314,0.815186,0,
0.345097,0.055253,0.453622,1,
0.578833,0.351276,0.077389,0,
0.433281,0.353372,0.817535,0,
0.869906,0.343543,0.727370,0,
0.752407,0.464731,0.879234,0,
0.288864,0.791519,0.118491,0,
0.214779,0.035829,0.175250,1,
0.701454,0.110045,0.796521,0,
0.704930,0.511698,0.795758,0,
0.522555,0.819502,0.804009,0,
0.334153,0.912237,0.249600,0,
0.970097,0.791503,0.070691,0,
0.417394,0.855906,0.331332,0,
0.710789,0.442867,0.691693,0,
0.514590,0.141957,0.840291,0,
0.201741,0.194528,0.471094,1,
0.544008,0.883370,0.225767,0,
0.642466,0.528021,0.413164,0,
0.574729,0.929923,0.669425,0,
0.680348,0.556064,0.501229,0,
0.031269,0.826193,0.235051,0,
0.216259,0.252984,0.169916,1,
0.262699,0.689555,0.444268,0,
0.381023,0.378215,0.500122,0,
0.276730,0.539652,0.040117,1,
0.871812,0.191568,0.065375,0,
0.870548,0.677277,0.388747,0,
0.733507,0.566135,0.323336,0,
0.097986,0.650547,0.220352,1,
0.019303,0.382153,0.075031,1,
0.843222,0.183673,0.506120,0,
0.102280,0.958703,0.530361,0,
0.886824,0.264580,0.885530,0,
0.752014,0.072857,0.365276,0,
0.281173,0.517730,0.031449,1,
0.073701,0.898318,0.308888,0,
0.529702,0.168492,0.594567,0,
0.037080,0.243139,0.630758,1,
0.167095,0.622367,0.141738,1,
0.540511,0.840311,0.747277,0,
0.173615,0.498159,0.869576,0,
0.670976,0.084658,0.048251,1,
0.343641,0.453213,0.428537,0,
0.256599,0.166113,0.990713,0,
0.748568,0.843595,0.661397,0,
0.304215,0.182595,0.567222,0,
0.311216,0.962190,0.737335,0,
0.328752,0.769008,0.607202,0,
0.620573,0.208013,0.196868,0,
0.903273,0.632011,0.887180,0,
0.625592,0.940649,0.718906,0,
0.520938,0.904504,0.241978,0,
0.866784,0.759059,0.568552,0,
0.110010,0.164821,0.430360,1,
0.156699,0.576883,0.107141,1,
0.881503,0.782378,0.785716,0,
0.983223,0.907942,0.983876,0,
0.187432,0.745459,0.122421,0,
0.471059,0.610950,0.822233,0,
0.724240,0.324911,0.048633,0,
0.312778,0.659705,0.105595,0,
0.666416,0.947368,0.761689,0,
0.217543,0.214407,0.960296,0,
0.538196,0.544064,0.911899,0,
0.090289,0.324020,0.842852,0,
0.569817,0.209835,0.204322,1,
0.774107,0.654590,0.569816,0,
0.492293,0.826779,0.678341,0,
0.412825,0.445094,0.807142,0,
0.855108,0.556575,0.472723,0,
0.065804,0.417754,0.135226,1,
0.686545,0.848224,0.159117,0,
0.399892,0.712224,0.766551,0,
0.407149,0.557900,0.878891,0,
0.233422,0.794629,0.534678,0,
0.146842,0.020352,0.820030,1,
0.170847,0.093242,0.749662,0,
0.132074,0.331632,0.990526,0,
0.191439,0.916808,0.700439,0,
0.419009,0.567878,0.017199,0,
0.462203,0.440773,0.809117,0,
0.185808,0.331249,0.970956,0,
0.026519,0.298036,0.574522,1,
0.586714,0.619681,0.550487,0,
0.941681,0.698514,0.312593,0,
